Character,Moon,CharMoon,Move,Damage,Red Damage,Proration,Cancel,Guard,First Active,Active,Recovery,Frame Adv,TotalFrames,Circuit,Image,Image2
Wara,Crescent_Moon,C-Wara,j.2C,1000,588,60% (O),-,HA,22,2,-,-,23,11.0%,https://mizuumi.wiki/images/3/39/MBCWarachiaj2C.png,
Wara,Crescent_Moon,C-Wara,Ground Throw,1300,588,60%,-,U,3,1,22,-,25,0.0%,https://mizuumi.wiki/images/0/0f/MBCWarachiaThrow.png,
Wara,Crescent_Moon,C-Wara,Air Throw,1600 (Raw)/1200,490,30%,(Any if Raw),U,2,1,Until Landing+12,-,14,0.0%,https://mizuumi.wiki/images/a/ad/MBCWarachiaThrowAir.png,
Wara,Crescent_Moon,C-Wara,Shield Bunker (Bunker),500,196,50%,-,LHA,26,4,19,-5,48,0.0% (-50.0% in blockstun),https://mizuumi.wiki/images/b/be/MBCWarachia214D.png,
Wara,Crescent_Moon,C-Wara,Shield Bunker ((Clash)),500,196,50%,-,LHA,7,4,19,-5,48,0.0%/-50.0%,https://mizuumi.wiki/images/b/be/MBCWarachia214D.png,
Wara,Crescent_Moon,C-Wara,Heat,100,0,100%,-,U,21,8,25,-,53,-100.0% (min),https://mizuumi.wiki/images/c/c7/MBCWarachiaHeat.png,
Wara,Crescent_Moon,C-Wara,Circuit Spark (Ground),100,0,100%,-,U,11,10,20,-,40,removes all,https://mizuumi.wiki/images/8/86/MBCWarachiaCSpark.png,
Wara,Crescent_Moon,C-Wara,Circuit Spark (Air),100,0,100%,-,U,12,10,Until Landing+15,-,40,removes all,https://mizuumi.wiki/images/8/86/MBCWarachiaCSpark.png,
Wara,Crescent_Moon,C-Wara,Bad News (Lie) (A),500*3 (1452),(711),100%,-EX-,"LHA (1), HA (2, Whiffs vs. Crouch.)",11,"1, 1, 1",27,-6 ~ 8,40,6.0%*3 (18.0%),https://mizuumi.wiki/images/2/2d/MBCWarachia236A.png,
Wara,Crescent_Moon,C-Wara,Bad News (Lie) (B),700*3 (2034),(909),100%,-EX-,LHA,18,"1, 1, 1",36,-7 ~ -1,40,7.5%*3 (22.5%),https://mizuumi.wiki/images/2/2d/MBCWarachia236A.png,
Wara,Crescent_Moon,C-Wara,Bad News (Lie) (EX),620*6 (2728),(1507),95%*6 (M),-,LHA,4+15,"1, 1, 1, 1, 1, 1",52,1,40,-100.0%,https://mizuumi.wiki/images/2/2d/MBCWarachia236A.png,
Wara,Crescent_Moon,C-Wara,Bad News (Malice) (A),1300,980,70% (O),-,LH,16,4,20,-6,39,10.0%,https://mizuumi.wiki/images/e/e9/MBCWarachia623A.png,
Wara,Crescent_Moon,C-Wara,Bad News (Malice) (B),800*3 (1947),(1190),90%*3 (M),-,LHA,16,"1, 1 (2) 1",21,-4,39,8.0%*3 (24.0%),https://mizuumi.wiki/images/e/e9/MBCWarachia623A.png,
Wara,Crescent_Moon,C-Wara,Bad News (Malice) (EX),650*6 (2547),(1341),90%*6 (M),-,LH,1+9,"1, 1, 1, 1, 1, 1",38,-21,39,-100.0%,https://mizuumi.wiki/images/e/e9/MBCWarachia623A.png,
Wara,Crescent_Moon,C-Wara,Replicant Coordinator (Id) (A (Akiha)),800,441,80% (O),-,HA,36,2,18,5,55,7.0%,https://mizuumi.wiki/images/7/7e/MBCWarachia214A.png,
Wara,Crescent_Moon,C-Wara,Replicant Coordinator (Id) (B (Nanaya)),1200,637,80% (O),-,LHA,58,3,36,-,55,10.0%,https://mizuumi.wiki/images/7/7e/MBCWarachia214A.png,
Wara,Crescent_Moon,C-Wara,Replicant Coordinator (Id) (C (Nrvnqsr Chaos)),1600,1176,80% (O),-,LH,75,3,49,-,55,14.0%,https://mizuumi.wiki/images/7/7e/MBCWarachia214A.png,
Wara,Crescent_Moon,C-Wara,Creature Channel (S) (A),-,-,-,-,-,14,-,13,-,26,-,https://mizuumi.wiki/images/c/c8/MBCWarachia421ABC.png,
Wara,Crescent_Moon,C-Wara,Creature Channel (S) (B),-,-,-,-,-,14,-,22,-,26,-,https://mizuumi.wiki/images/c/c8/MBCWarachia421ABC.png,
Wara,Crescent_Moon,C-Wara,Creature Channel (S) (C),-,-,-,-,-,14,-,28,-,26,-,https://mizuumi.wiki/images/c/c8/MBCWarachia421ABC.png,
Wara,Crescent_Moon,C-Wara,Fumble Code (Apothesis) (A),250*9 (1753),(1375),100%,-EX-,LHA,25,X,18 / 39,-7,63,2.0%*9 (18.0%),https://mizuumi.wiki/images/8/83/MBCWarachia22AB.png,
Wara,Crescent_Moon,C-Wara,Fumble Code (Apothesis) ([A]),250*9 (1753),(1375),100%,-EX-,LHA,24,X,21 / 39,-7,63,2.0%*9 (18.0%),https://mizuumi.wiki/images/8/83/MBCWarachia22AB.png,
Wara,Crescent_Moon,C-Wara,Fumble Code (Apothesis) (B),250*9 (1753),(1375),100%,-EX-,LHA,25,X,20,-9,63,2.0%*9 (18.0%),https://mizuumi.wiki/images/8/83/MBCWarachia22AB.png,
Wara,Crescent_Moon,C-Wara,Fumble Code (Apothesis) ([B]),250*9 (1753),(1375),100%,-EX-,LHA,24,X,23,-9,63,2.0%*9 (18.0%),https://mizuumi.wiki/images/8/83/MBCWarachia22AB.png,
Wara,Crescent_Moon,C-Wara,Fumble Code (Apothesis) (EX),250*N,98*N,100%,-,LHA,6+12,X,44,-8 ~ 34,63,-100.0%,https://mizuumi.wiki/images/8/83/MBCWarachia22AB.png,
Wara,Crescent_Moon,C-Wara,Creature Channel (Apotheosis) (EX (Red Arcueid)),"200*4, 1800*2 (3550)",(2271),"100%*4, 80% (M), 60% (M)",-,LHA,2+2,"13 x1, (10) X (17) X",2+55,-,,-150%,https://mizuumi.wiki/images/f/f6/MBCWarachia63214C.png,
Wara,Crescent_Moon,C-Wara,Bad News (Lie) (Air) (A),500*3 (1165),(570),70% (O),-,"LHA (1), HA (2, Whiffs vs. Crouch.)",16,"1, 1, 1",Until Landing+13,-1 ~ 14,31,6.0%*3 (18.0%),https://mizuumi.wiki/images/8/82/MBCWarachiaj236A.png,
Wara,Crescent_Moon,C-Wara,Bad News (Lie) (Air) (B),700*2 (1174),(525),70% (O),-EX-,LHA,17,"1, 1, 1",Until Landing+13,-24 (TK),31,7.5%*2 (15.0%),https://mizuumi.wiki/images/8/82/MBCWarachiaj236A.png,
Wara,Crescent_Moon,C-Wara,Bad News (Lie) (Air) (EX),620*3 (1326),(732),"70% (O), 95%*2 (M)",-,LHA,1+16,"1, 1, 1, 1, 1, 1",Until Landing+12,18 (TK),31,-100.0%,https://mizuumi.wiki/images/8/82/MBCWarachiaj236A.png,
Wara,Crescent_Moon,C-Wara,Replicant Coordinator (Id) (Air) (A (Akiha)),800,441,80% (O),-,LHA,52,2,Until Landing+20,-,73,7.0%,https://mizuumi.wiki/images/1/16/MBCWarachiaj214A.png,
Wara,Crescent_Moon,C-Wara,Replicant Coordinator (Id) (Air) (B (Nanaya)),1200,637,80% (O),-,LHA,81,3,Until Landing+20,-,73,10.0%,https://mizuumi.wiki/images/1/16/MBCWarachiaj214A.png,
Wara,Crescent_Moon,C-Wara,Replicant Coordinator (Id) (Air) (C (Nrvnqsr Chaos)),1600,1176,80% (O),-,LHA,87,3,Until Landing+20,-,73,14.0%,https://mizuumi.wiki/images/1/16/MBCWarachiaj214A.png,
Wara,Crescent_Moon,C-Wara,Creature Channel (No Id)(Ex: Creature Channel (Gestalt)) (A / [A),350*N,196*N,100%,-,LHA,13,17~48,53~54 / 73~74,-,82,3.0%*N,https://mizuumi.wiki/images/5/5a/MBCWarachiaj421AB.png,
Wara,Crescent_Moon,C-Wara,Creature Channel (No Id)(Ex: Creature Channel (Gestalt)) (B / [B]),280*N,147*N,100%,-,LHA,13,19~66,61~62 / 81~82,-,82,1.5%*N,https://mizuumi.wiki/images/5/5a/MBCWarachiaj421AB.png,
Wara,Crescent_Moon,C-Wara,Creature Channel (No Id)(Ex: Creature Channel (Gestalt)) (EX),500*N,392*N,100%,-,LHA,1+13,31~67,57~93,-,82,-100.0%,https://mizuumi.wiki/images/5/5a/MBCWarachiaj421AB.png,
Wara,Crescent_Moon,C-Wara,On Stage (A/B/C),-,-,-,"-SE-*, -N-, -SP-, -EX-, -J-",-,12,-,-,-,11,-,https://mizuumi.wiki/images/6/6b/MBCWarachiaj22A.png,
Wara,Crescent_Moon,C-Wara,Creature Channel (Apotheosis) (Air) (EX (Red Arcueid)),1800*2 (3194),(2181),"80% (M), 60% (M)",-,LHA,1+45,(17),Until Landing+20,-,82,-150%,https://mizuumi.wiki/images/f/f6/MBCWarachia63214C.png,
Wara,Crescent_Moon,C-Wara,Night on the Blood Liar (Unzanity),"100, 500*10, 4000 (3284)",(2507),50% (O),-,LHA,6+13,1 (1) 2 (2) 2 (2) 2 (2) 2 (2) 2 (4) 2,48,-32,92,removes all,https://mizuumi.wiki/images/2/2b/MBCWarachiaAD.png,
Wara,Crescent_Moon,C-Wara,Night on the Blood Liar (Inzanity),"220*21 , 500 , 1000 , 1800*2 , 1300 , 4000 (5014)","180*21 , 250 , 650 , 1300*2 , 1000 , 3200 (3660)","100%*21 , 88% , 75% , 85% (M)*2 , 70% , 100%",-,LHA,5+12,"2 (2) x50, (4) 2 / 2 (2) x4, 1 (1) 2",46,-27,90,removes all,https://mizuumi.wiki/images/7/73/MBCWarachiaAAD.png,
Wara,Crescent_Moon,C-Wara,Night Ruler the Blood Dealer,"470*30, 290*11 (3733 ~ 6998)","400*30, 200*11 (3090 ~ 5775)",50% + 50% * remaining BH time,-,U,6+9,X (2) X (2) 63,46,-,127,removes all,https://mizuumi.wiki/images/b/b6/MBCWarachiaLA.png,
WLen,Full_Moon,F-WLen,5A,350,202,78% (O),"-SE-, -N-, -SP-, -EX-, (J)",LH,4,4,5,3,12,3.6%,https://wiki.gbl.gg/images/2/28/MBFWhiteLen5A.png,
WLen,Full_Moon,F-WLen,5B (5B),500*2 (887),(537),80% (O),"N, SP, EX, (J)",LH,9,"2, 6",9,"-2, 3 (vs Stand.) -5, -3 (vs Crouch.)",25,4.05%*2 (8.1%),https://mizuumi.wiki/images/5/52/MBFWhiteLen5B.png,
WLen,Full_Moon,F-WLen,5B (5[B]),600*2 (906),(762),60% (O),"N, SP, EX, (J)",LH,26,"2, 6",8,"-1, 4 (vs Stand.) -4, -2 (vs Crouch.)",25,4.95%*2 (9.9%),https://mizuumi.wiki/images/5/52/MBFWhiteLen5B.png,
WLen,Full_Moon,F-WLen,5C (5C),700*2 (1208),(871),75% (O),"SP, EX, (J)",LH,9,"3, 6",10,"-2, 1",27,5.4%*2 (10.8%),https://mizuumi.wiki/images/4/46/MBFWhiteLen5C.png,
WLen,Full_Moon,F-WLen,5C (5[C]),1200,1010,65% (O),"SP, EX, (J)",LH,30,9,7,-1,27,8.1%,https://mizuumi.wiki/images/4/46/MBFWhiteLen5C.png,
WLen,Full_Moon,F-WLen,2A,350,202,75% (O),"-SE-, -N-, -SP-, -EX-, (J)",L,4,4,5,3,12,3.15%,https://wiki.gbl.gg/images/5/50/MBFWhiteLen2A.png,
WLen,Full_Moon,F-WLen,2B,600,404,80% (O),"N, SP, EX, (J)",L,9,5,12,1,25,4.5%,https://mizuumi.wiki/images/7/76/MBFWhiteLen2B.png,
WLen,Full_Moon,F-WLen,2C (2C),1100,909,60% (O),"SP, EX, (J), -CH-",L,10,8,18,-8,35,9.9%,https://mizuumi.wiki/images/8/84/MBFWhiteLen2C.png,
WLen,Full_Moon,F-WLen,2C (~2C (2C Whiff/Block)),800,606,60% (O),-,H,29,5,13,-6,35,11.7%,https://mizuumi.wiki/images/8/84/MBFWhiteLen2C.png,
WLen,Full_Moon,F-WLen,2C (~2C (2C Hit)),600,404,50% (O),(J),LHA,14,2,29,-19 (-3),35,9.0%,https://mizuumi.wiki/images/8/84/MBFWhiteLen2C.png,
WLen,Full_Moon,F-WLen,j.A,350,202,70% (O),"SE, N, SP, EX, J",HA,6,4,10,-,19,3.6%,https://mizuumi.wiki/images/3/3c/MBFWhiteLenjA.png,
WLen,Full_Moon,F-WLen,j.B (j.B),700,303,95% (O),"N, SP, EX, J",HA,7,9,-,-,15,7.2%,https://wiki.gbl.gg/images/d/de/MBFWhiteLenjB.png,
WLen,Full_Moon,F-WLen,j.B (j.[B]),700,303,95% (O),"N, SP, EX, J",HA,15,X,-,-,15,7.2%,https://wiki.gbl.gg/images/d/de/MBFWhiteLenjB.png,
WLen,Full_Moon,F-WLen,j.C (j.C),900,606,90% (M),"N, SP, EX, J",HA,8,3,-,-,10,9.0%,https://mizuumi.wiki/images/7/7d/MBFWhiteLenjC.png,
WLen,Full_Moon,F-WLen,j.C (j.[C]),550,202,95% (O),-,LHA,26,X,14,-,10,4.5%,https://mizuumi.wiki/images/7/7d/MBFWhiteLenjC.png,
WLen,Full_Moon,F-WLen,4B (4B),800,555,65% (O),"N, SP, EX, (J)",LH,11,3,23,-8,36,7.2%,https://wiki.gbl.gg/images/a/af/MBFWhiteLen4B.png,
WLen,Full_Moon,F-WLen,4B (4[B]),1000,707,65% (O),"N, SP, EX, (J)",LH,22,4,19,-5,36,7.2%,https://wiki.gbl.gg/images/a/af/MBFWhiteLen4B.png,
WLen,Full_Moon,F-WLen,j.2C,1050,656,85% (M) / 40% (O),"SP, EX, J",HA,9,3,-,-,11,8.1%,https://mizuumi.wiki/images/4/49/MBFWhiteLenj2C.png,
WLen,Full_Moon,F-WLen,Ground Throw,1400,505,30%,-,U,3,1,22,-,25,0.0%,https://mizuumi.wiki/images/c/cf/MBFWhiteLenThrow.png,
WLen,Full_Moon,F-WLen,Air Throw,"1600 (1408, Raw) 1200",430,30%,-,U,2,1,Until Landing+12,-,14,0.0%,https://mizuumi.wiki/images/5/53/MBFWhiteLenThrowAir.png,
WLen,Full_Moon,F-WLen,Shield Counter (Standing),500 (345),202,45%,"(SP), (EX), (J)",LHA,9,4,18,-4,30,4.5%,https://wiki.gbl.gg/images/b/b7/MBFWhiteLenSC.png,
WLen,Full_Moon,F-WLen,Shield Counter (Aerial),500 (345),202,45%,-,HA,9,4,-,16 (Max),30,4.5%,https://wiki.gbl.gg/images/b/b7/MBFWhiteLenSC.png,
WLen,Full_Moon,F-WLen,Shield Bunker (Bunker),500,202,100%,-,LHA,26,4,19,-5,48,0.0% (-50.0% in blockstun),https://mizuumi.wiki/images/3/3a/MBFWhiteLen214D.png,
WLen,Full_Moon,F-WLen,Shield Bunker ((Clash)),500,202,100%,-,LHA,7,4,19,-5,48,0.0%/-50.0%,https://mizuumi.wiki/images/3/3a/MBFWhiteLen214D.png,
WLen,Full_Moon,F-WLen,Blood Heat,100,0,100%,-,U,19,3,25,-,46,Uses all,https://wiki.gbl.gg/images/1/15/MBFWhiteLenHeat.png,
WLen,Full_Moon,F-WLen,Circuit Spark (Ground),100,0,100%,-,U,11,10,20,-,40,removes all,https://mizuumi.wiki/images/5/51/MBFWhiteLenCSpark.png,
WLen,Full_Moon,F-WLen,Circuit Spark (Air),100,0,100%,-,U,12,10,Until Landing+15,-,40,removes all,https://mizuumi.wiki/images/5/51/MBFWhiteLenCSpark.png,
WLen,Full_Moon,F-WLen,(Ground Dash) (Forward / (Held)),-,-,-,-,-,-,-,30 / 21,-,,-,https://mizuumi.wiki/images/d/d3/MB_C-WLen_66.png,
WLen,Full_Moon,F-WLen,(Ground Dash) (Back),-,-,-,-,-,-,-,29,-,,-,https://mizuumi.wiki/images/d/d3/MB_C-WLen_66.png,
WLen,Full_Moon,F-WLen,Snow Pillar(EX: Snow Queen - Heart Pillar) (A),1000,808,100%,-EX-,LHA,11,X,31,-9 ~ 19,41,9.0%,https://mizuumi.wiki/images/5/57/MBFWhiteLen236A.png,
WLen,Full_Moon,F-WLen,Snow Pillar(EX: Snow Queen - Heart Pillar) (B),1000,808,100%,-EX-,LHA,15,X,31,-9 ~ 11,41,9.0%,https://mizuumi.wiki/images/5/57/MBFWhiteLen236A.png,
WLen,Full_Moon,F-WLen,Snow Pillar(EX: Snow Queen - Heart Pillar) (EX),400*5 (1691),(1280),95% (M)*5,-,LHA,8+11,X,28,-6 ~ 38,41,-100.0%,https://mizuumi.wiki/images/5/57/MBFWhiteLen236A.png,
WLen,Full_Moon,F-WLen,Waltz Oise (A),"300*3, 500 (1324)",(566),70% (O),-EX-,"LHA (1-3), LH (4)",7,"6, 6, 5 (6) 3",14,-2,46,"2.7%*3, 5.4% (13.5%)",https://mizuumi.wiki/images/b/b3/MBFWhiteLen623A.png,
WLen,Full_Moon,F-WLen,Waltz Oise ([A]),"300*3, 500 (1324)",(566),70% (O),"-EX-, (J)","LHA (1-3), H (4)",7,"6, 6, 5 (22) 3",14,2,46,"2.7%*3, 5.4% (13.5%)",https://mizuumi.wiki/images/b/b3/MBFWhiteLen623A.png,
WLen,Full_Moon,F-WLen,Waltz Oise (B),"350*3, 1200 (2104)",(1266),70% (O),-,"LHA (1-3), LH (4)",10,17 (8) 3,27,-17,46,"2.7%*3, 10.8%",https://mizuumi.wiki/images/b/b3/MBFWhiteLen623A.png,
WLen,Full_Moon,F-WLen,Waltz Oise (EX),"200*9, 1300 (2506)",(1765),70% (M),-,LHA,2+3,"2 x9, (7) 3",19,-10,46,-100.0%,https://mizuumi.wiki/images/b/b3/MBFWhiteLen623A.png,
WLen,Full_Moon,F-WLen,Fleur Freeze Mouchoir(Fleur Freeze Etoile) (A),1000,707,70% (O),-,LHA,67,300,39,29,46,9.0%,https://wiki.gbl.gg/images/9/9e/MBFWhiteLen214A.png,
WLen,Full_Moon,F-WLen,Fleur Freeze Mouchoir(Fleur Freeze Etoile) (B),1000,707,70% (O),-,LH,69,300,39,29,46,9.0%,https://wiki.gbl.gg/images/9/9e/MBFWhiteLen214A.png,
WLen,Full_Moon,F-WLen,Fleur Freeze Mouchoir(Fleur Freeze Etoile) (EX),500*5 (1630),(1318),70% (O),-,LH,4+23,4 x5,0,8 ~ 64,46,-100.0%,https://wiki.gbl.gg/images/9/9e/MBFWhiteLen214A.png,
WLen,Full_Moon,F-WLen,Pirouette Oise (A),-,-,-,-,-,-,-,41,-,41,-,https://mizuumi.wiki/images/a/a2/MBFWhiteLen22A.png,
WLen,Full_Moon,F-WLen,Pirouette Oise (B),-,-,-,-,-,-,-,36,-,41,-,https://mizuumi.wiki/images/a/a2/MBFWhiteLen22A.png,
WLen,Full_Moon,F-WLen,Pirouette Oise (C),-,-,-,-,-,-,-,46,-,41,-,https://mizuumi.wiki/images/a/a2/MBFWhiteLen22A.png,
WLen,Full_Moon,F-WLen,Pirouette Oise (D),-,-,-,-,-,23,X,5,-,41,-,https://mizuumi.wiki/images/a/a2/MBFWhiteLen22A.png,
WLen,Full_Moon,F-WLen,Snow Pillar (Air) (A),1000,808,100% (O),-EX-,LHA,9,X,Until Landing+12,16,20,9.0%,https://mizuumi.wiki/images/9/9a/MBFWhiteLenj236A.png,
WLen,Full_Moon,F-WLen,Snow Pillar (Air) (B),1000,808,100% (O),-EX-,LHA,15,X,"20, Until Landing+12",2 (TK),20,9.0%,https://mizuumi.wiki/images/9/9a/MBFWhiteLenj236A.png,
WLen,Full_Moon,F-WLen,Snow Pillar (Air) (EX),400*5 (1691),(1280),95% (M)*5,-,LHA,2+8,X,Until Landing+12,61,20,-100.0%,https://mizuumi.wiki/images/9/9a/MBFWhiteLenj236A.png,
WLen,Full_Moon,F-WLen,Snow Ballet (A),-,-,-,-EX-,-,6,X,Until Landing+9,-,14,-,https://wiki.gbl.gg/images/d/de/MBFWhiteLenj214A.png,
WLen,Full_Moon,F-WLen,Snow Ballet ([A]),-,-,-,-EX-,-,16,X,Until Landing+9,-,14,-,https://wiki.gbl.gg/images/d/de/MBFWhiteLenj214A.png,
WLen,Full_Moon,F-WLen,Snow Ballet (B),800*3 (2142),(1701),100%,-EX-,LHA,5,9,Until Landing+8,-19 (TK),14,"7.2%, 6.3%, 3.6% (18.9%)",https://wiki.gbl.gg/images/d/de/MBFWhiteLenj214A.png,
WLen,Full_Moon,F-WLen,Snow Ballet (EX),"400, 450, 500 (1193)",(1024),65% (M),"(N), (SP), (EX), (J)",LHA,1+4,6,Until Landing+8,-20 (TK),14,-100.0%,https://wiki.gbl.gg/images/d/de/MBFWhiteLenj214A.png,
WLen,Full_Moon,F-WLen,Ephemeral Transience,440*N,363*N,50% (O),-,LHA,8+9,X,38,-7 (min),54,removes all,https://mizuumi.wiki/images/2/24/MBFWhiteAD.png,
WLen,Full_Moon,F-WLen,Butterfly Dream,"0, 700*32 (4779)",(3838),50% (O),-,LHA,8+0,X,70,-38 (min),78,removes all,https://mizuumi.wiki/images/5/53/MBFWhiteAAD.png,
WLen,Full_Moon,F-WLen,Endless Expanses,"1000, 500*6, 5000 (3827 ~ 7285)",(2953 ~ 5593),50% + 50% * remaining BH time,-,U,4+0,1,46,-,51,removes all,https://mizuumi.wiki/images/b/b7/MB_C-WLen_LA.png,
WLen,Half_Moon,H-WLen,5A (5A),350,192,78% (O),"-SE-, -N-, -SP-, -CH-, -EX-, (J)",LH,4,4,9,-1,16,2.8%,https://wiki.gbl.gg/images/2/28/MBFWhiteLen5A.png,
WLen,Half_Moon,H-WLen,5A (5A~6A),600,384,80% (M),"N, SP, -CH-, EX, (J)",LH,8,4,16,-5,16,4.2%,https://wiki.gbl.gg/images/2/28/MBFWhiteLen5A.png,
WLen,Half_Moon,H-WLen,5A (5A~6A~6A),1000,768,60% (O),"(N), SP, EX, (J)",LH,11,4,16,-2,16,7.0%,https://wiki.gbl.gg/images/2/28/MBFWhiteLen5A.png,
WLen,Half_Moon,H-WLen,5B (5B),500*2 (887),(511),80% (O),"N, SP, EX, (J)",LH,9,"2, 6",9,"-2, 3 (vs Stand.) -5, -3 (vs Crouch.)",25,3.15%*2 (6.3%),https://mizuumi.wiki/images/5/52/MBFWhiteLen5B.png,
WLen,Half_Moon,H-WLen,5B (5[B]),600*2 (906),(725),60% (O),"N, SP, EX, (J)",LH,26,"2, 6",8,"-1, 4 (vs Stand.) -4, -2 (vs Crouch.)",25,3.85%*2 (7.7%),https://mizuumi.wiki/images/5/52/MBFWhiteLen5B.png,
WLen,Half_Moon,H-WLen,5C (5C),"700, 400 (990)",(654),75% (O),"N, SP, EX, (J)",LH,10,"3, 6",8,"-2, 1",26,"4.2%, 2.1% (6.3%)",https://mizuumi.wiki/images/b/bf/MB_C-WLen_5C.png,
WLen,Half_Moon,H-WLen,5C (5[C]),1200,960,65% (O),"N, SP, EX, (J)",LH,22,6,11,-2,26,6.3%,https://mizuumi.wiki/images/b/bf/MB_C-WLen_5C.png,
WLen,Half_Moon,H-WLen,2A,350,192,75% (O),"-SE-, -N-, -SP-, -EX-, (J)",L,5,4,9,-1,17,2.45%,https://mizuumi.wiki/images/1/1a/MB_H_WLen_2A.png,
WLen,Half_Moon,H-WLen,2B,650,384,70% (O),"N, SP, EX, (J)",LH,9,4,14,-3,26,4.5%,https://mizuumi.wiki/images/f/f0/MB_H_WLen_2B.png,
WLen,Half_Moon,H-WLen,2C,960,768,65% (O),"N, SP, EX, (J)",L,12,6,17,-5,34,6.72%,https://mizuumi.wiki/images/a/ad/MB_H_WLen_2C.png,
WLen,Half_Moon,H-WLen,j.A,350,192,70% (O),"SE, N, SP, EX, J",LHA,6,4,10,-,19,2.8%,https://mizuumi.wiki/images/3/3c/MBFWhiteLenjA.png,
WLen,Half_Moon,H-WLen,j.B (j.B),700,288,95% (O),"N, SP, EX, J",HA,7,9,-,-,15,5.6%,https://wiki.gbl.gg/images/d/de/MBFWhiteLenjB.png,
WLen,Half_Moon,H-WLen,j.B (j.[B]),700,288,95% (O),"N, SP, EX, J",HA,15,X,-,-,15,5.6%,https://wiki.gbl.gg/images/d/de/MBFWhiteLenjB.png,
WLen,Half_Moon,H-WLen,j.C,900,576,90% (M),"N, SP, EX, J",HA,8,3,-,-,10,7.0%,https://mizuumi.wiki/images/7/7d/MBFWhiteLenjC.png,
WLen,Half_Moon,H-WLen,4B (4B),800,528,65% (O),"N, SP, EX, (J)",LH,11,3,23,-8,36,5.6%,https://wiki.gbl.gg/images/a/af/MBFWhiteLen4B.png,
WLen,Half_Moon,H-WLen,4B (4[B]),1000,672,65% (O),"N, SP, EX, (J)",LH,22,4,19,-5,36,5.6%,https://wiki.gbl.gg/images/a/af/MBFWhiteLen4B.png,
WLen,Half_Moon,H-WLen,j.2C,1050,624,85% (M) / 40% (O),"N, SP, EX, J",HA,9,3,-,-,11,6.3%,https://mizuumi.wiki/images/4/49/MBFWhiteLenj2C.png,
WLen,Half_Moon,H-WLen,Ground Throw,1400,480,30%,-,U,3,1,22,-,25,0.0%,https://mizuumi.wiki/images/c/cf/MBFWhiteLenThrow.png,
WLen,Half_Moon,H-WLen,Air Throw,"1600 (1408, Raw) 1200",409,30%,-,U,2,1,Until Landing+12,-,14,0.0%,https://mizuumi.wiki/images/5/53/MBFWhiteLenThrowAir.png,
WLen,Half_Moon,H-WLen,Shield Counter (Standing),500 (345),198,50%,"(SP), (EX), (J)",LHA,9,4,18,-4,30,3.5%,https://wiki.gbl.gg/images/b/b7/MBFWhiteLenSC.png,
WLen,Half_Moon,H-WLen,Shield Counter (Crouching),1500 (1117),714,50%,"(SP), (EX)",LA,9,4,18,-4,30,10.5%,https://wiki.gbl.gg/images/b/b7/MBFWhiteLenSC.png,
WLen,Half_Moon,H-WLen,Shield Counter (Aerial),500 (345),198,50%,-,HA,9,4,-,-,30,3.5%,https://wiki.gbl.gg/images/b/b7/MBFWhiteLenSC.png,
WLen,Half_Moon,H-WLen,Shield Bunker (Neutral),500,192,50%,-,LHA,26,4,19,-5,48,0.0%,https://mizuumi.wiki/images/3/3a/MBFWhiteLen214D.png,
WLen,Half_Moon,H-WLen,Shield Bunker ((Clash)),500,192,50%,-,LHA,7,4,19,-5,48,0.0%,https://mizuumi.wiki/images/3/3a/MBFWhiteLen214D.png,
WLen,Half_Moon,H-WLen,Shield Bunker (Blockstun),0,0,100%,-,LHA,19,3,22,-7,48,-100.0%,https://mizuumi.wiki/images/3/3a/MBFWhiteLen214D.png,
WLen,Half_Moon,H-WLen,Circuit Spark (Ground),100,0,100%,-,U,11,10,20,-,40,removes all,https://mizuumi.wiki/images/5/51/MBFWhiteLenCSpark.png,
WLen,Half_Moon,H-WLen,Circuit Spark (Air),100,0,100%,-,U,12,10,Until Landing+15,-,40,removes all,https://mizuumi.wiki/images/5/51/MBFWhiteLenCSpark.png,
WLen,Half_Moon,H-WLen,Fleur Freeze Couleur(EX: Etoile Sirius) (A),800,528,100%,-EX-,LHA,14,8,14,-7,35,5.6%,https://mizuumi.wiki/images/4/45/MB_C-WLen_236A.png,
WLen,Half_Moon,H-WLen,Fleur Freeze Couleur(EX: Etoile Sirius) ([A]),200*9 (1289),(619),95% (M)*9,-EX-,LHA,68,2 x9,66,56,35,0.84%*9 (7.56%),https://mizuumi.wiki/images/4/45/MB_C-WLen_236A.png,
WLen,Half_Moon,H-WLen,Fleur Freeze Couleur(EX: Etoile Sirius) (B),800,528,100%,-,LH,15,12,13,-10,35,5.6%,https://mizuumi.wiki/images/4/45/MB_C-WLen_236A.png,
WLen,Half_Moon,H-WLen,Fleur Freeze Couleur(EX: Etoile Sirius) (EX),"300*7, 500 (2048)",(1613),50% (O),-,LH,3+7,"2 x7, 3",18,-17 ~ 18,35,-100.0%,https://mizuumi.wiki/images/4/45/MB_C-WLen_236A.png,
WLen,Half_Moon,H-WLen,Swan Lake(EX: Swan Snow Slow) (A),1000,768,45% (O),"(N), (SP), (EX), (J)",L,14,8,18,-8,39,1.4%,https://mizuumi.wiki/images/a/a5/MB_C-WLen_623A.png,
